"idC" "idL" "idD" "id" "year" "DOY" "sp" "tree" "phase" "date" "TWood" "type" "Cells" "X" "Y" "Area.zone" "Area.v" "X.v" "Y.v" "Feret.v" "FeretX.v" "FeretY.v" "FeretAngle.v" "MinFeret.v" "X.cor" "Y.cor"
100 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 157.28 193.984 572852.466 NA NA NA NA NA NA NA NA 123.882228571874 185.939008541973
101 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 134.263 195.379 572852.466 NA NA NA NA NA NA NA NA 100.885192273901 187.631531956789
102 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Vessel" "07_Mature Vessels" 222.842 197.559 572852.466 3845.246 221.922 197.291 86.962 2421 30397 107.745 59.652 189.484976188147 188.665906815761
103 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 172.276 198.169 572852.466 NA NA NA NA NA NA NA NA 138.93109226146 189.929740636747
104 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 91.369 199.913 572852.466 NA NA NA NA NA NA NA NA 58.0534093449886 192.719828639427
105 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 122.058 202.354 572852.466 NA NA NA NA NA NA NA NA 88.7714086851026 194.763775444203
106 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 188.317 203.749 572852.466 NA NA NA NA NA NA NA NA 155.042907758589 195.30184286832
107 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 275.501 204.795 572852.466 NA NA NA NA NA NA NA NA 242.23314420278 195.220351727425
108 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 137.751 205.667 572852.466 NA NA NA NA NA NA NA NA 104.505937990644 197.873567323584
109 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 182.389 205.841 572852.466 NA NA NA NA NA NA NA NA 149.142455725014 197.470324779583
110 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 105.318 206.19 572852.466 NA NA NA NA NA NA NA NA 72.0824128862551 198.815924901719
111 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 260.157 206.888 572852.466 NA NA NA NA NA NA NA NA 226.917492399931 197.511594807914
112 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Axial Parenchyma" "06_Mature Axial Parenchyma" 122.058 211.77 572852.466 NA NA NA NA NA NA NA NA 88.8931699379413 204.178988144791
113 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 92.066 213.165 572852.466 NA NA NA NA NA NA NA NA 58.9217168402018 205.961707474916
114 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 103.226 219.093 572852.466 NA NA NA NA NA NA NA NA 70.1574405493549 211.744898352932
115 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 266.085 222.232 572852.466 NA NA NA NA NA NA NA NA 233.043414824808 212.777655021485
116 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 111.944 225.022 572852.466 NA NA NA NA NA NA NA NA 78.9513813726136 217.56066741618
117 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 93.112 227.114 572852.466 NA NA NA NA NA NA NA NA 60.1480082803739 219.896015003593
118 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 276.548 227.463 572852.466 NA NA NA NA NA NA NA NA 243.573183686304 217.872917303593
119 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 116.827 231.997 572852.466 NA NA NA NA NA NA NA NA 83.9241690059525 224.471940609573
120 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 245.51 233.74 572852.466 NA NA NA NA NA NA NA NA 212.618948722756 224.550754589828
121 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 104.621 239.669 572852.466 NA NA NA NA NA NA NA NA 71.8183986266412 232.301138750084
122 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 253.182 240.017 572852.466 NA NA NA NA NA NA NA NA 220.371477102426 230.728020710242
123 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Vessel" "07_Mature Vessels" 153.095 241.5 572852.466 4190.668 154.84 240.132 80.542 1545 30013 120.006 66.751 120.312022809121 233.505153138856
124 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 197.733 242.807 572852.466 NA NA NA NA NA NA NA NA 164.963191722279 234.234815861398
125 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 229.817 244.9 572852.466 NA NA NA NA NA NA NA NA 197.071574325066 235.912752580414
126 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 278.64 245.248 572852.466 NA NA NA NA NA NA NA NA 245.894992187936 235.629377938577
127 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 265.039 246.295 572852.466 NA NA NA NA NA NA NA NA 232.30866849327 236.852169197856
128 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 93.81 246.992 572852.466 NA NA NA NA NA NA NA NA 61.1029985786892 239.763326888449
129 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Axial Parenchyma" "06_Mature Axial Parenchyma" 211.334 249.433 572852.466 NA NA NA NA NA NA NA NA 178.648737389441 240.684383040055
130 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 242.371 249.782 572852.466 NA NA NA NA NA NA NA NA 209.687655323318 240.632004665815
131 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 111.944 252.572 572852.466 NA NA NA NA NA NA NA NA 79.3076390739416 245.108363879773
132 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 225.632 256.757 572852.466 NA NA NA NA NA NA NA NA 193.040250835575 247.822878731009
133 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Axial Parenchyma" "06_Mature Axial Parenchyma" 271.665 257.803 572852.466 NA NA NA NA NA NA NA NA 239.082928035726 248.273524093465
134 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 102.877 259.547 572852.466 NA NA NA NA NA NA NA NA 70.331593107748 252.200028903784
135 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Axial Parenchyma" "06_Mature Axial Parenchyma" 259.808 260.593 572852.466 NA NA NA NA NA NA NA NA 227.26299780044 251.21661740374
136 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Axial Parenchyma" "06_Mature Axial Parenchyma" 197.733 261.988 572852.466 NA NA NA NA NA NA NA NA 165.21122725655 253.414212081659
137 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 211.334 262.337 572852.466 NA NA NA NA NA NA NA NA 178.815603065592 253.58730409872
138 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 91.02 265.824 572852.466 NA NA NA NA NA NA NA NA 58.55675436446 258.629830655748
139 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 226.33 266.173 572852.466 NA NA NA NA NA NA NA NA 193.859953726584 257.229065374408
140 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 184.481 266.521 572852.466 NA NA NA NA NA NA NA NA 152.018952941653 258.118198837646
141 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 248.649 267.568 572852.466 NA NA NA NA NA NA NA NA 216.19512675251 258.335334736687
142 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 278.291 268.265 572852.466 NA NA NA NA NA NA NA NA 245.843661423713 258.648966448206
143 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 116.478 270.357 572852.466 NA NA NA NA NA NA NA NA 84.0712433927818 262.833246245913
144 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 239.582 270.357 572852.466 NA NA NA NA NA NA NA NA 207.164950305817 261.241349764451
145 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 98.692 273.845 572852.466 NA NA NA NA NA NA NA NA 66.3318349557862 266.550950955199
146 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 107.062 275.937 572852.466 NA NA NA NA NA NA NA NA 74.7281874244414 268.534540938565
147 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 171.229 278.03 572852.466 NA NA NA NA NA NA NA NA 138.916887473379 269.797602309788
148 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 272.363 278.466 572852.466 NA NA NA NA NA NA NA NA 240.048069415549 268.925770342166
149 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 136.007 280.558 572852.466 NA NA NA NA NA NA NA NA 103.730522850087 272.780857678794
150 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 154.141 281.953 572852.466 NA NA NA NA NA NA NA NA 121.881045796154 273.941244590258
151 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 189.015 282.999 572852.466 NA NA NA NA NA NA NA NA 156.765656033066 274.536190485895
152 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 89.625 286.748 572852.466 NA NA NA NA NA NA NA NA 57.4324458191198 279.570120321721
153 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 116.129 287.097 572852.466 NA NA NA NA NA NA NA NA 83.9387427704384 279.576359593946
154 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 258.762 287.533 572852.466 NA NA NA NA NA NA NA NA 226.565454859346 278.167891025692
155 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 129.381 289.276 572852.466 NA NA NA NA NA NA NA NA 97.2178120650564 281.583811627927
156 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 100.436 290.584 572852.466 NA NA NA NA NA NA NA NA 68.2921464002521 283.265999146596
157 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 151.003 295.902 572852.466 NA NA NA NA NA NA NA NA 118.923687072853 287.929656736807
158 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 170.881 296.251 572852.466 NA NA NA NA NA NA NA NA 138.804538043491 288.021578895747
159 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 272.711 297.646 572852.466 NA NA NA NA NA NA NA NA 240.644062921204 288.099666548759
160 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 114.385 303.226 572852.466 NA NA NA NA NA NA NA NA 82.4034577552737 295.726563212545
161 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 132.52 303.575 572852.466 NA NA NA NA NA NA NA NA 100.54145446326 295.841024651827
162 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 98.344 306.713 572852.466 NA NA NA NA NA NA NA NA 66.4088904823895 299.420702862475
163 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Vessel" "07_Mature Vessels" 221.796 308.108 572852.466 3629.407 220.324 306.745 75.565 2443 30057 80.168 64.217 189.868607481185 299.219189643686
164 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 89.276 308.806 572852.466 NA NA NA NA NA NA NA NA 57.3687139247495 301.630789016157
165 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 263.993 309.852 572852.466 NA NA NA NA NA NA NA NA 232.084631477749 300.417381164904
166 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 180.645 309.852 572852.466 NA NA NA NA NA NA NA NA 148.7436004488 301.495180326076
167 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 121.011 310.898 572852.466 NA NA NA NA NA NA NA NA 89.1281127771378 303.31223884738
168 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Axial Parenchyma" "06_Mature Axial Parenchyma" 145.074 311.508 572852.466 NA NA NA NA NA NA NA NA 113.196988900595 303.611021634158
169 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 278.291 312.99 572852.466 NA NA NA NA NA NA NA NA 246.422014443383 303.370226859611
170 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 109.503 314.385 572852.466 NA NA NA NA NA NA NA NA 77.6661664868113 306.947760850844
171 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 166.347 316.478 572852.466 NA NA NA NA NA NA NA NA 134.532478833285 308.305518234655
172 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Axial Parenchyma" "06_Mature Axial Parenchyma" 119.616 319.268 572852.466 NA NA NA NA NA NA NA NA 87.8414645155553 311.699578190161
173 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Axial Parenchyma" "06_Mature Axial Parenchyma" 97.995 324.847 572852.466 NA NA NA NA NA NA NA NA 66.2944161117938 317.557699654074
174 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 144.028 325.545 572852.466 NA NA NA NA NA NA NA NA 112.332593214665 317.660374113832
175 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 258.413 325.894 572852.466 NA NA NA NA NA NA NA NA 226.71254217749 316.53019657842
176 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Vessel" "07_Mature Vessels" 180.994 325.894 572852.466 0 NA NA 0 0 0 NA 0 149.300015407439 317.531325978751
177 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 274.106 330.427 572852.466 NA NA NA NA NA NA NA NA 242.462847686139 320.859886450018
178 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 122.755 330.776 572852.466 NA NA NA NA NA NA NA NA 91.1290156163213 323.166024577767
179 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 87.881 331.822 572852.466 NA NA NA NA NA NA NA NA 56.271457688345 324.662903763866
180 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 104.621 337.053 572852.466 NA NA NA NA NA NA NA NA 73.0777017114372 329.676996187853
181 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 264.69 339.494 572852.466 NA NA NA NA NA NA NA NA 233.164883209796 330.047889584359
182 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 251.439 340.541 572852.466 NA NA NA NA NA NA NA NA 219.928530250603 331.26615488373
183 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Vessel" "07_Mature Vessels" 163.208 341.238 572852.466 322.489 162.914 340.355 27.64 1894 29068 90.723 18.603 131.713920629498 333.104039373059
184 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 273.758 343.679 572852.466 NA NA NA NA NA NA NA NA 242.286242556871 334.11527850866
185 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 83.697 343.679 572852.466 NA NA NA NA NA NA NA NA 52.2411341152406 336.573016983147
186 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 90.671 346.469 572852.466 NA NA NA NA NA NA NA NA 59.2506293647434 339.272600719058
187 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 257.018 357.28 572852.466 NA NA NA NA NA NA NA NA 225.723521039456 347.931611485849
188 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 269.922 357.28 572852.466 NA NA NA NA NA NA NA NA 238.62644209812 347.764745809699
189 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Vessel" "07_Mature Vessels" 240.628 358.326 572852.466 541.643 239.475 358.23 33.504 2703 28853 102.626 21.377 209.348417609957 349.189468263551
190 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 81.953 362.86 572852.466 NA NA NA NA NA NA NA NA 50.7453154704735 355.774965415063
191 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Vessel" "07_Mature Vessels" 223.191 363.557 572852.466 306.976 222.428 361.508 34.158 2457 29168 62.65 12.094 191.980519272388 354.645514206894
192 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 90.671 367.393 572852.466 NA NA NA NA NA NA NA NA 59.5212041793564 360.19485120197
193 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Vessel" "07_Mature Vessels" 192.153 373.322 572852.466 3567.283 191.978 376.548 85.017 2044 28361 98.67 54.402 161.071388732151 364.811059851207
194 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 261.203 374.019 572852.466 NA NA NA NA NA NA NA NA 230.124628384743 364.615094339716
195 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 273.758 375.763 572852.466 NA NA NA NA NA NA NA NA 242.701130835978 366.196595871198
196 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Axial Parenchyma" "06_Mature Axial Parenchyma" 242.023 381.604 572852.466 NA NA NA NA NA NA NA NA 211.044316097733 372.447482738548
197 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 85.789 383.435 572852.466 NA NA NA NA NA NA NA NA 54.8470565172672 376.298640558298
198 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 262.249 386.922 572852.466 NA NA NA NA NA NA NA NA 231.337393670448 377.503489327525
199 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Vessel" "07_Mature Vessels" 126.591 390.061 572852.466 6081.016 130.321 387.185 102.041 1492 28142 93.674 75.411 95.7313278289375 382.396463064221
