"idC" "idL" "idD" "id" "date" "year" "DOY" "sp" "tree" "TWood" "phase" "type" "Cells" "X" "Y" "Area.zone" "Area.v" "X.v" "Y.v" "Feret.v" "FeretX.v" "FeretY.v" "FeretAngle.v" "MinFeret.v" "feature" "X.ror" "Y.ror" "X.cor" "Y.cor" "cell.distCCcor" "cell.indexM1" "CindexM1.rel" "idSector" "cFile" "layer" "LeftInf" "LeftSup" "LeftEdge" "RightInf" "RightSup" "RightEdge" "PolySide" "pool"
"963" 963 "Lz.Fa.73.06_19_18.170.S" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "S" "APF" "03_SCW Axial Parenchyma_Fibers" 118.256 1579.292 810683.9 NA NA NA NA NA NA NA NA NA -193.765094910147 1571.81512615017 7.26767173595087 1421.22813624885 86.5114947734696 6 91.044776119403 "c1.l36" "1" "36" 30.0906663213654 12.4189678641179 12.5193496665527 30.3099196492546 20.3503691299949 17.0678477465387 "LeftSup" "APF"
"962" 962 "Lz.Fa.73.06_19_18.170.S" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "S" "APF" "03_SCW Axial Parenchyma_Fibers" 256.676 1576.567 810683.9 NA NA NA NA NA NA NA NA NA -57.4987013127588 1596.28943923474 143.53406533334 1445.70244933342 62.0371816888996 4 94.0298507462687 "c7.l37" "7" "37" 12.0395949898386 27.1425284234489 7.69737884070974 52.8790053511527 55.1188922970405 50.3597282602426 "LeftEdge" "APF"
"961" 961 "Lz.Fa.73.06_19_18.170.E" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "E" "APF" "01_Enlarging Axial Parenchyma_Fibers" 542.234 1571.117 810683.9 NA NA NA NA NA NA NA NA NA 223.582788212692 1646.94780587001 424.615554858791 1496.3608159687 11.3788150536254 1 98.5074626865672 "c14.l38" "14" "38" 31.429700361894 25.3700646841201 17.7296993466945 38.8609789940671 22.3617837662428 18.4131024463873 "LeftEdge" "APF"
"960" 960 "Lz.Fa.73.06_19_18.170.S" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "S" "APF" "03_SCW Axial Parenchyma_Fibers" 403.27 1570.027 810683.9 NA NA NA NA NA NA NA NA NA 87.5311417832797 1618.62589033016 288.563908429378 1468.03890042885 39.7007305934712 3 95.5223880597015 "c10.l37" "10" "37" 43.1719106488108 26.6435539274668 30.1205082093788 36.9938229692602 6.80984041851917 18.1049740311617 "RightSup" "APF"
"959" 959 "Lz.Fa.73.06_19_18.170.E" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "E" "APF" "01_Enlarging Axial Parenchyma_Fibers" 507.902 1570.027 810683.9 NA NA NA NA NA NA NA NA NA 190.131259042172 1639.14591378194 391.16402568827 1488.55892388063 19.1807071416929 1 98.5074626865672 "c13.l38" "13" "38" 25.3179018090873 32.6285688631816 17.7286931619397 26.9438714489107 28.9013571582739 16.7104590777604 "RightEdge" "APF"
"958" 958 "Lz.Fa.73.06_19_18.170.E" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "E" "APF" "01_Enlarging Axial Parenchyma_Fibers" 457.766 1570.027 810683.9 NA NA NA NA NA NA NA NA NA 140.968866285732 1629.31343523065 342.00163293183 1478.72644532934 29.0131856929806 2 97.0149253731343 "c12.l38" "12" "38" 10.8960125517493 37.7183419702457 16.455847396529 35.1108473966105 46.8290800146251 34.268993305251 "LeftInf" "APF"
"957" 957 "Lz.Fa.73.06_19_18.170.S" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "S" "APF" "03_SCW Axial Parenchyma_Fibers" 366.213 1569.482 810683.9 NA NA NA NA NA NA NA NA NA 51.3006469778516 1610.8239982421 252.33341362395 1460.23700834078 47.5026226815387 3 95.5223880597015 "c9.l37" "9" "37" 29.5787059701068 16.8999917454503 14.1625561324869 30.8839682958317 14.4076933107529 14.1809435310636 "LeftEdge" "APF"
"956" 956 "Lz.Fa.73.06_19_18.170.S" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "S" "APF" "03_SCW Axial Parenchyma_Fibers" 426.703 1568.937 810683.9 NA NA NA NA NA NA NA NA NA 110.722855344046 1622.15264678835 311.755621990144 1471.56565688704 36.1739741352815 3 95.5223880597015 "c11.l38" "11" "38" 17.0400662871343 48.1902089600343 28.6381985949704 23.3762936464884 47.3966350494976 29.9423240182316 "LeftInf" "APF"
"955" 955 "Lz.Fa.73.06_19_18.170.S" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "S" "APF" "03_SCW Axial Parenchyma_Fibers" 348.229 1568.937 810683.9 NA NA NA NA NA NA NA NA NA 33.7727673998764 1606.76262919952 234.805534045975 1456.17563929821 51.5639917241153 4 94.0298507462687 "c8.l37" "8" "37" 45.4664946991849 46.4340243630076 41.600743531134 25.0419512953465 15.7274587101323 7.58612900980425 "RightEdge" "APF"
"954" 954 "Lz.Fa.73.06_19_18.170.C" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "C" "Cambial" "Cambial Row" 575.477 1566.757 810683.9 NA NA NA NA NA NA NA NA NA 257.035297963888 1649.1919628044 458.068064609986 1498.60497290308 9.13465811923948 0 100 "c15.l38" "15" "38" 39.7450813237676 24.1276073932382 20.3675299161671 43.2840208763899 20.637600424344 25.4427425143804 "LeftEdge" "Cambial"
"953" 953 "Lz.Fa.73.06_19_18.170.S" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "S" "APF" "03_SCW Axial Parenchyma_Fibers" 385.286 1566.213 810683.9 NA NA NA NA NA NA NA NA NA 70.6443658510712 1611.35900305875 271.67713249717 1460.77201315744 46.9676178648817 3 95.5223880597015 "c10.l37" "10" "37" 29.5919625900661 13.9286616634256 12.4597162948004 38.3450183301669 25.1911353506483 25.9383599705816 "LeftEdge" "APF"
"952" 952 "Lz.Fa.73.06_19_18.170.S" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "S" "APF" "03_SCW Axial Parenchyma_Fibers" 146.594 1566.213 810683.9 NA NA NA NA NA NA NA NA NA -163.412396790946 1564.54765053035 37.6203698551524 1413.96066062904 93.7789703932849 6 91.044776119403 "c2.l36" "2" "36" 22.8194320342781 25.4331474907661 14.4458570216659 20.7905881068925 23.4207123795589 10.793466503226 "RightEdge" "APF"
"951" 951 "Lz.Fa.73.06_19_18.170.S" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "S" "APF" "03_SCW Axial Parenchyma_Fibers" 156.948 1565.668 810683.9 NA NA NA NA NA NA NA NA NA -153.152581181192 1566.04382052532 47.8801854649066 1415.45683062401 92.2828003983159 6 91.044776119403 "c2.l36" "2" "36" 31.0874929052669 31.6170784448111 24.6562970156417 19.0516928541023 19.6287113387634 0.48622296510638 "RightEdge" "APF"
"950" 950 "Lz.Fa.73.06_19_18.170.S" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "S" "APF" "03_SCW Axial Parenchyma_Fibers" 241.417 1564.578 810683.9 NA NA NA NA NA NA NA NA NA -70.1101454989549 1581.5407214078 130.922621147144 1430.95373150649 76.7858995158317 5 92.5373134328358 "c6.l36" "6" "36" 34.7033936523507 13.0576432644166 17.5792886925761 38.5233231988885 12.8412776974268 21.1490148510739 "RightSup" "APF"
"949" 949 "Lz.Fa.73.06_19_18.170.S" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "S" "APF" "03_SCW Axial Parenchyma_Fibers" 328.065 1563.488 810683.9 NA NA NA NA NA NA NA NA NA 15.0689754756126 1597.46495934875 216.101742121711 1446.87796944744 60.8616615748815 4 94.0298507462687 "c8.l37" "8" "37" 24.6232890836194 35.8127932533445 23.7358957258122 30.1295463372863 33.7248323709524 25.3554757940852 "LeftEdge" "APF"
"948" 948 "Lz.Fa.73.06_19_18.170.E" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "E" "APF" "01_Enlarging Axial Parenchyma_Fibers" 544.414 1561.853 810683.9 NA NA NA NA NA NA NA NA NA 227.537273961618 1638.29123966501 428.570040607717 1487.7042497637 20.0353812586247 2 97.0149253731343 "c14.l38" "14" "38" 26.8515195647611 34.3268432444891 21.1725589029993 29.3630834418248 27.7901070181236 12.2951278786989 "RightEdge" "APF"
"947" 947 "Lz.Fa.73.06_19_18.170.S" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "S" "APF" "03_SCW Axial Parenchyma_Fibers" 270.3 1560.763 810683.9 NA NA NA NA NA NA NA NA NA -41.0398507874218 1583.46422846124 159.992915858677 1432.87723855992 74.8623924623964 5 92.5373134328358 "c7.l36" "7" "36" 41.1560876214048 16.5367514086201 24.6262513449031 52.0257512068711 35.1308177356323 39.9069376694582 "LeftSup" "APF"
"946" 946 "Lz.Fa.73.06_19_18.170.S" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "S" "APF" "03_SCW Axial Parenchyma_Fibers" 120.981 1560.763 810683.9 NA NA NA NA NA NA NA NA NA -187.459176700914 1554.18036327854 13.573589945184 1403.59337337723 104.146257645095 7 89.5522388059701 "c1.l36" "1" "36" 17.6723808323774 30.6237019596107 15.8731445477687 12.8368937945523 32.2480711250436 15.0751125054709 "RightInf" "APF"
"945" 945 "Lz.Fa.73.06_19_18.170.S" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "S" "APF" "03_SCW Axial Parenchyma_Fibers" 368.937 1559.673 810683.9 NA NA NA NA NA NA NA NA NA 55.8954519080041 1601.73970274636 256.928218554102 1451.15271284505 56.5869181772744 4 94.0298507462687 "c9.l37" "9" "37" 23.7100560327275 26.5815887318753 15.9592299490765 20.7244956758992 20.3640587612717 6.51907987681802 "RightEdge" "APF"
"944" 944 "Lz.Fa.73.06_19_18.170.S" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "S" "APF" "03_SCW Axial Parenchyma_Fibers" 196.185 1556.403 810683.9 NA NA NA NA NA NA NA NA NA -112.860521217052 1564.65374935946 88.1722454290465 1414.06675945815 93.6728715641752 6 91.044776119403 "c4.l36" "4" "36" 18.7775019661211 28.1579033562646 14.0514141925749 17.8754089211745 27.2598514975281 12.3349550152064 "RightEdge" "APF"
"943" 943 "Lz.Fa.73.06_19_18.170.E" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "E" "APF" "01_Enlarging Axial Parenchyma_Fibers" 570.572 1555.858 810683.9 NA NA NA NA NA NA NA NA NA 254.363019506495 1637.54266437719 455.395786152593 1486.95567447587 20.7839565464474 2 97.0149253731343 "c15.l38" "15" "38" 28.0439627341989 31.129813316232 14.5497206976179 35.855243427941 29.2715166820177 23.8502562768833 "LeftEdge" "APF"
"942" 942 "Lz.Fa.73.06_19_18.170.S" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "S" "APF" "03_SCW Axial Parenchyma_Fibers" 360.218 1555.313 810683.9 NA NA NA NA NA NA NA NA NA 48.2008353458574 1595.75443441808 249.233601991956 1445.16744451676 62.5721865055566 4 94.0298507462687 "c9.l37" "9" "37" 14.487771399866 27.8001100869585 10.5685397650562 20.4074078774622 28.7179644621607 15.5238682961885 "LeftEdge" "APF"
"941" 941 "Lz.Fa.73.06_19_18.170.S" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "S" "APF" "03_SCW Axial Parenchyma_Fibers" 150.954 1554.768 810683.9 NA NA NA NA NA NA NA NA NA -156.892515878277 1554.17997104627 44.1402507678214 1403.59298114496 104.146649877365 7 89.5522388059701 "c2.l36" "2" "36" 21.7912861090071 37.6618481986038 23.9067883721968 8.54376249048728 31.6964447377247 12.8428969205069 "RightInf" "APF"
"940" 940 "Lz.Fa.73.06_19_18.170.S" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "S" "APF" "03_SCW Axial Parenchyma_Fibers" 423.978 1553.134 810683.9 NA NA NA NA NA NA NA NA NA 111.149996286377 1606.12211390216 312.182762932475 1455.53512400084 52.2045070214765 4 94.0298507462687 "c11.l37" "11" "37" 27.9430507177467 23.2777105374759 16.7828662065289 35.0200058596132 27.2579627538583 24.3524858025448 "LeftEdge" "APF"
"939" 939 "Lz.Fa.73.06_19_18.170.E" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "E" "APF" "01_Enlarging Axial Parenchyma_Fibers" 589.101 1553.134 810683.9 NA NA NA NA NA NA NA NA NA 273.066419198488 1638.50539848458 474.099185844587 1487.91840858327 19.8212224390543 2 97.0149253731343 "c15.l38" "15" "38" 40.7524461085673 43.3644200232771 33.2347288961688 26.8885614272591 18.9247360706733 6.18019618521957 "RightEdge" "APF"
"938" 938 "Lz.Fa.73.06_19_18.170.S" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "S" "APF" "03_SCW Axial Parenchyma_Fibers" 249.591 1551.499 810683.9 NA NA NA NA NA NA NA NA NA -59.529876124385 1570.31876003906 141.502890521713 1419.73177013775 88.0078608845738 6 91.044776119403 "c6.l36" "6" "36" 30.4865259453474 28.0589237192218 21.9085219464999 25.0597656061923 14.0701017278143 5.98232521774697 "RightEdge" "APF"
"937" 937 "Lz.Fa.73.06_19_18.170.S" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "S" "APF" "03_SCW Axial Parenchyma_Fibers" 401.635 1549.864 810683.9 NA NA NA NA NA NA NA NA NA 89.8821820113163 1598.53379228526 290.914948657415 1447.94680238394 59.7928286383783 4 94.0298507462687 "c10.l37" "10" "37" 30.5939963090084 36.836384332107 27.6921380128557 17.0588366780657 23.3021612581103 6.10974357233293 "RightEdge" "APF"
"936" 936 "Lz.Fa.73.06_19_18.170.S" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "S" "APF" "03_SCW Axial Parenchyma_Fibers" 340.599 1549.319 810683.9 NA NA NA NA NA NA NA NA NA 30.1383431834955 1586.02923139271 231.171109829594 1435.4422414914 72.297389530924 5 92.5373134328358 "c8.l37" "8" "37" 36.0940343310249 54.5642968711079 41.940223969589 11.7388898365264 36.7038854791481 19.0476136091883 "RightInf" "APF"
"935" 935 "Lz.Fa.73.06_19_18.170.S" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "S" "APF" "03_SCW Axial Parenchyma_Fibers" 182.561 1549.319 810683.9 NA NA NA NA NA NA NA NA NA -124.830665641346 1555.03542962774 76.2021010047523 1404.44843972643 103.291191295893 7 89.5522388059701 "c4.l36" "4" "36" 4.42878410356881 34.3681744170538 15.0034649583225 23.7405367826509 41.3969633044417 27.5589744025928 "LeftInf" "APF"
"934" 934 "Lz.Fa.73.06_19_18.170.S" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "S" "APF" "03_SCW Axial Parenchyma_Fibers" 229.428 1548.229 810683.9 NA NA NA NA NA NA NA NA NA -78.6600245264391 1563.15797159676 122.372742119659 1412.57098169545 95.1686493268742 6 91.044776119403 "c6.l36" "6" "36" 14.7763957034214 24.4808539634693 5.51766635580112 28.2088603226809 29.8357487575831 21.5815722293764 "LeftEdge" "APF"
"933" 933 "Lz.Fa.73.06_19_18.170.E" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "E" "APF" "01_Enlarging Axial Parenchyma_Fibers" 489.918 1547.684 810683.9 NA NA NA NA NA NA NA NA NA 176.878318977939 1613.70984717065 377.911085624037 1463.12285726934 44.6167737529802 3 95.5223880597015 "c13.l37" "13" "37" 34.3174638966018 5.91991810464631 14.5158471149587 46.9913228899431 32.0886748176055 35.0139121138147 "LeftSup" "APF"
"932" 932 "Lz.Fa.73.06_19_18.170.E" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "E" "APF" "01_Enlarging Axial Parenchyma_Fibers" 456.131 1547.139 810683.9 NA NA NA NA NA NA NA NA NA 143.85432298202 1606.54925484449 344.887089628119 1455.96226494318 51.7773660791454 4 94.0298507462687 "c12.l37" "12" "37" 26.428803706604 17.3586113560394 10.4041539588871 42.0054012141606 33.2164707153754 32.2216816306771 "LeftEdge" "APF"
"931" 931 "Lz.Fa.73.06_19_18.170.E" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "E" "APF" "01_Enlarging Axial Parenchyma_Fibers" 585.286 1544.959 810683.9 NA NA NA NA NA NA NA NA NA 270.928753325482 1629.74096840526 471.96151997158 1479.15397850394 28.5856525183797 2 97.0149253731343 "c15.l38" "15" "38" 33.9525029941434 47.5335384367987 32.2495686615086 19.4739058042213 27.9263389383422 8.78529147422913 "RightEdge" "APF"
"930" 930 "Lz.Fa.73.06_19_18.170.S" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "S" "APF" "03_SCW Axial Parenchyma_Fibers" 320.436 1544.414 810683.9 NA NA NA NA NA NA NA NA NA 11.3288446623923 1577.26519354566 212.361611308491 1426.67820364434 81.0614273779793 6 91.044776119403 "c8.l36" "8" "36" 35.6139513061889 18.7512318740172 20.7874532991337 45.2250528028606 30.6597436768482 33.3946964384789 "LeftSup" "APF"
"929" 929 "Lz.Fa.73.06_19_18.170.E" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "E" "APF" "01_Enlarging Axial Parenchyma_Fibers" 567.302 1544.414 810683.9 NA NA NA NA NA NA NA NA NA 253.400873747507 1625.67959936268 454.433640393605 1475.09260946137 32.6470215609561 2 97.0149253731343 "c15.l38" "15" "38" 17.6222414511367 41.3248943310453 18.5222826218991 29.7253351557223 38.8127816255398 26.3180246830507 "LeftInf" "APF"
"928" 928 "Lz.Fa.73.06_19_18.170.S" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "S" "APF" "03_SCW Axial Parenchyma_Fibers" 382.561 1543.869 810683.9 NA NA NA NA NA NA NA NA NA 72.354302433341 1588.91449197286 273.387069079439 1438.32750207155 69.4121289507711 5 92.5373134328358 "c10.l37" "10" "37" 10.6632699335066 34.4419598888 16.4431007003593 24.4994282551526 38.9698780186681 26.0723673891601 "LeftInf" "APF"
"927" 927 "Lz.Fa.73.06_19_18.170.E" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "E" "Vessel" "02_Enlarging Vessels" 536.24 1543.869 810683.9 0 NA NA 0 0 0 NA 0 NA 223.048960092846 1619.05342350476 424.081726738944 1468.46643360345 39.2731974188703 3 95.5223880597015 "c14.l38" "14" "38" 14.5938004654269 48.5294009898906 27.9758825007878 19.7105102884615 47.4019098373405 25.5274841482244 "LeftInf" "Vessel"
"926" 926 "Lz.Fa.73.06_19_18.170.S" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "S" "APF" "03_SCW Axial Parenchyma_Fibers" 165.668 1542.234 810683.9 NA NA NA NA NA NA NA NA NA -140.006132178339 1544.77502566958 61.0266344677596 1394.18803576827 113.551595254052 8 88.0597014925373 "c3.l35" "3" "35" 37.2762642480878 12.4371995813567 19.8476381617104 37.7282797182119 15.7791594905687 21.3868251227121 "LeftSup" "APF"
"925" 925 "Lz.Fa.73.06_19_18.170.S" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "S" "APF" "03_SCW Axial Parenchyma_Fibers" 358.038 1541.689 810683.9 NA NA NA NA NA NA NA NA NA 48.7350556979738 1581.96747011786 249.767822344072 1431.38048021655 76.3591508057709 5 92.5373134328358 "c9.l36" "9" "36" 38.4743469077244 7.33773748049623 19.7383380555879 41.316102365315 15.0580566173548 24.2707998066348 "LeftSup" "APF"
"924" 924 "Lz.Fa.73.06_19_18.170.S" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "S" "APF" "03_SCW Axial Parenchyma_Fibers" 242.507 1541.144 810683.9 NA NA NA NA NA NA NA NA NA -64.4455270516235 1558.77556044096 136.587239594475 1408.18857053965 99.5510604826718 7 89.5522388059701 "c6.l36" "6" "36" 19.3497653097602 33.4886948107583 19.2242204124639 15.4279006130291 26.3891197091995 9.48742777325363 "RightEdge" "APF"
"923" 923 "Lz.Fa.73.06_19_18.170.S" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "S" "APF" "03_SCW Axial Parenchyma_Fibers" 141.689 1540.054 810683.9 NA NA NA NA NA NA NA NA NA -163.09194302613 1537.9346909921 37.9408236199682 1387.34770109078 120.391929931537 9 86.5671641791045 "c2.l35" "2" "35" 31.7070320459512 16.4946496146805 16.0772332913941 33.2242281169053 14.149037961453 16.5483878470895 "RightSup" "APF"
"922" 922 "Lz.Fa.73.06_19_18.170.S" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "S" "APF" "03_SCW Axial Parenchyma_Fibers" 424.523 1538.965 810683.9 NA NA NA NA NA NA NA NA NA 114.463182273401 1592.33514960194 315.495948919499 1441.74815970063 65.9914713216911 4 94.0298507462687 "c11.l37" "11" "37" 20.8340915053372 35.8219392103748 21.8853147404371 24.0890644653229 34.6302714062516 22.3184734033642 "LeftInf" "APF"
"921" 921 "Lz.Fa.73.06_19_18.170.S" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "S" "APF" "03_SCW Axial Parenchyma_Fibers" 114.986 1537.33 810683.9 NA NA NA NA NA NA NA NA NA -188.742168456988 1530.02670007492 12.2905981891101 1379.43971017361 128.299920848714 9 86.5671641791045 "c1.l35" "1" "35" 27.0124596611077 17.3604017399898 11.6824600564239 27.5745185985577 20.0058046721477 14.1444655264895 "LeftEdge" "APF"
"920" 920 "Lz.Fa.73.06_19_18.170.S" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "S" "APF" "03_SCW Axial Parenchyma_Fibers" 402.725 1536.785 810683.9 NA NA NA NA NA NA NA NA NA 93.5160178792916 1585.9225442152 294.54878452539 1435.33555431388 72.4040767084391 5 92.5373134328358 "c10.l37" "10" "37" 29.9230764080382 48.1316624015361 35.0203128333008 4.15007051881521 35.5998929208481 16.2055355699592 "RightInf" "APF"
"919" 919 "Lz.Fa.73.06_19_18.170.S" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "S" "APF" "03_SCW Axial Parenchyma_Fibers" 262.67 1535.695 810683.9 NA NA NA NA NA NA NA NA NA -43.6054420672995 1557.38666597191 157.427324578799 1406.7996760706 100.939954951721 7 89.5522388059701 "c7.l36" "7" "36" 17.7631533258483 30.2706113357801 15.4508307523075 40.1136363983231 46.4790710577303 38.818050417177 "LeftEdge" "APF"
"918" 918 "Lz.Fa.73.06_19_18.170.S" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "S" "APF" "03_SCW Axial Parenchyma_Fibers" 202.18 1535.15 810683.9 NA NA NA NA NA NA NA NA NA -102.813883846193 1544.98918448915 98.2188827999053 1394.40219458784 113.337436434481 8 88.0597014925373 "c4.l35" "4" "35" 37.9897802601402 23.2397290430079 24.7557672385715 33.388391187244 6.05528345330165 13.9179624064012 "RightSup" "APF"
"917" 917 "Lz.Fa.73.06_19_18.170.S" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "S" "APF" "03_SCW Axial Parenchyma_Fibers" 334.06 1532.425 810683.9 NA NA NA NA NA NA NA NA NA 27.0395121321771 1568.18089804992 228.072278778275 1417.59390814861 90.1457228737149 6 91.044776119403 "c8.l36" "8" "36" 39.3044121242533 36.8303357865503 32.7535086019633 28.3958846293986 20.6278203472381 15.4421412577527 "RightEdge" "APF"
"916" 916 "Lz.Fa.73.06_19_18.170.S" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "S" "APF" "03_SCW Axial Parenchyma_Fibers" 494.823 1531.88 810683.9 NA NA NA NA NA NA NA NA NA 184.787486591927 1599.17469981489 385.820253238025 1448.58770991357 59.1519211087466 4 94.0298507462687 "c13.l37" "13" "37" 21.6696915697835 22.4458532366467 9.54142904705741 31.3231841434392 31.1327749914762 24.129568459513 "LeftEdge" "APF"
"915" 915 "Lz.Fa.73.06_19_18.170.S" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "S" "APF" "03_SCW Axial Parenchyma_Fibers" 151.499 1530.245 810683.9 NA NA NA NA NA NA NA NA NA -151.548743428032 1530.24007442995 49.4840232180667 1379.65308452864 128.086546493683 9 86.5671641791045 "c2.l35" "2" "35" 30.8443375231967 30.3583487137782 23.5854617021801 22.1755800444995 16.7881586508191 2.93703018980761 "RightEdge" "APF"
"914" 914 "Lz.Fa.73.06_19_18.170.S" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "S" "APF" "03_SCW Axial Parenchyma_Fibers" 384.741 1530.245 810683.9 NA NA NA NA NA NA NA NA NA 77.1638545314699 1575.98259402185 278.196621177568 1425.39560412054 82.3440269017831 6 91.044776119403 "c10.l36" "10" "36" 34.7414870238176 14.9181156436926 18.3561863923243 37.606807267034 20.0020735221423 22.9965516851005 "LeftSup" "APF"
"913" 913 "Lz.Fa.73.06_19_18.170.S" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "S" "APF" "03_SCW Axial Parenchyma_Fibers" 178.202 1529.7 810683.9 NA NA NA NA NA NA NA NA NA -125.257414351407 1534.9425471183 75.7753522946915 1384.35555721698 123.38407380534 9 86.5671641791045 "c3.l35" "3" "35" 34.9592533075469 29.5598929278182 25.8804012063367 23.3441700593903 15.6957564499962 4.1045498677576 "RightEdge" "APF"
"912" 912 "Lz.Fa.73.06_19_18.170.S" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "S" "APF" "03_SCW Axial Parenchyma_Fibers" 361.853 1529.155 810683.9 NA NA NA NA NA NA NA NA NA 54.9340906135567 1570.42505498431 255.966857259655 1419.83806508299 87.9015659393287 6 91.044776119403 "c9.l36" "9" "36" 29.3277170871045 18.3821948954072 14.8846614976409 28.3220690385378 15.0287232300293 11.6700509703976 "RightEdge" "APF"
